CoC_Number,Total_Year_Round_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES_TH_SH,Total_HMIS_Year_Round_Beds_ES_TH_SH,HMIS_Participation_Rate_for_Year_Round_Beds_ES_TH_SH,Total_Year_Round_Beds_ES,Total_Year_Round_Beds_TH,Total_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_without_Children_ES_TH_SH,Total_Beds_for_Households_with_only_Children_ES_TH_SH,Dedicated_Veteran_Beds_ES_TH_SH,Dedicated_Youth_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES,Total_HMIS_Year_Round_Beds_ES,HMIS_Participation_Rate_for_Year_Round_Beds_ES,Total_Seasonal_Beds_ES,Total_Overflow_Beds_ES,Total_Units_for_Households_with_Children_ES,Total_Beds_for_Households_with_Children_ES,Total_Beds_for_Households_without_Children_ES,Total_Beds_for_Households_with_only_Children_ES,Dedicated_Veteran_Beds_ES,Dedicated_Youth_Beds_ES,Total_Non_DV_Year_Round_Beds_TH,Total_HMIS_Year_Round_Beds_TH,HMIS_Participation_Rate_for_Year_Round_Beds_TH,Total_Units_for_Households_with_Children_TH,Total_Beds_for_Households_with_Children_TH,Total_Beds_for_Households_without_Children_TH,Total_Beds_for_Households_with_only_Children_TH,Dedicated_Veteran_Beds_TH,Dedicated_Youth_Beds_TH,Total_Non_DV_Year_Round_Beds_SH,Total_HMIS_Year_Round_Beds_SH,HMIS_Participation_Rate_for_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_SH,Total_Beds_for_Households_with_Children_SH,Total_Beds_for_Households_without_Children_SH,Total_Beds_for_Households_with_only_Children_SH,Dedicated_Veteran_Beds_SH,Dedicated_Youth_Beds_SH,Total_Year_Round_Beds_RRH,Total_Non_DV_Year_Round_Beds_RRH,Total_HMIS_Year_Round_Beds_RRH,HMIS_Participation_Rate_for_Year_Round_Beds_RRH,Total_Units_for_Households_with_Children_RRH,Total_Beds_for_Households_with_Children_RRH,Total_Beds_for_Households_without_Children_RRH,Total_Beds_for_Households_with_only_Children_RRH,Dedicated_Veteran_Beds_RRH,Dedicated_Youth_Beds_RRH,Total_Year_Round_Beds_PSH,Total_Non_DV_Year_Round_Beds_PSH,Total_HMIS_Year_Round_Beds_PSH,HMIS_Participation_Rate_for_Year_Round_Beds_PSH,Total_Units_for_Households_with_Children_PSH,Total_Beds_for_Households_with_Children_PSH,Total_Beds_for_Households_without_Children_PSH,Total_Beds_for_Households_with_only_Children_PSH,Dedicated_Veteran_Beds_PSH,Dedicated_Youth_Beds_PSH,Dedicated_Chronically_Homeless_Beds_PSH,Total_Year_Round_Beds_OPH,Total_Non_DV_Year_Round_Beds_OPH,Total_HMIS_Year_Round_Beds_OPH,HMIS_Participation_Rate_for_Year_Round_Beds_OPH,Total_Units_for_Households_with_Children_OPH,Total_Beds_for_Households_with_Children_OPH,Total_Beds_for_Households_without_Children_OPH,Total_Beds_for_Households_with_only_Children_OPH,Dedicated_Veteran_Beds_OPH,Dedicated_Youth_Beds_OPH
PA-503,219,159,159,0.726,101,118,0,29,103,116,0,14,8,77,77,0.7624,0,40,8,24,77,0,0,0,82,82,0.6949,21,79,39,0,14,8,0,0,.,0,0,0,0,0,0,114,114,114,1,29,74,40,0,6,33,383,383,307,0.8016,82,259,124,0,107,0,57,0,0,0,.,0,0,0,0,0,0
PA-504,213,168,155,0.7277,161,52,0,45,136,77,0,0,0,143,130,0.8075,39,30,30,92,69,0,0,0,25,25,0.4808,15,44,8,0,0,0,0,0,.,0,0,0,0,0,0,261,261,261,1,61,202,59,0,0,18,199,199,199,1,28,85,114,0,0,0,106,0,0,0,.,0,0,0,0,0,0
PA-505,534,466,407,0.7622,229,305,0,52,165,369,0,227,0,214,161,0.7031,19,0,35,112,117,0,10,0,252,246,0.8066,17,53,252,0,217,0,0,0,.,0,0,0,0,0,0,147,147,147,1,35,116,31,0,20,13,246,246,246,1,25,82,164,0,0,8,26,60,56,41,0.6833,0,0,60,0,0,0
PA-506,405,339,339,0.837,207,198,0,41,148,257,0,5,17,157,157,0.7585,126,68,22,92,115,0,0,16,182,182,0.9192,19,56,142,0,5,1,0,0,.,0,0,0,0,0,0,9,9,9,1,2,6,3,0,0,0,420,420,420,1,70,273,147,0,15,0,15,0,0,0,.,0,0,0,0,0,0
PA-508,135,122,122,0.9037,51,73,11,19,54,81,0,30,8,48,48,0.9412,22,6,5,18,33,0,0,0,63,63,0.863,14,36,37,0,23,8,11,11,1,0,0,11,0,7,0,139,106,101,0.7266,35,131,8,0,5,16,232,232,164,0.7069,34,125,107,0,76,0,164,0,0,0,.,0,0,0,0,0,0
PA-509,1965,1551,1083,0.5511,1331,634,0,307,1100,836,29,60,61,987,704,0.5289,284,46,190,731,573,27,8,27,564,379,0.5978,117,369,263,2,52,34,0,0,.,0,0,0,0,0,0,952,832,832,0.8739,206,714,238,0,40,29,1244,1244,799,0.6423,154,496,748,0,439,0,805,144,144,36,0.25,18,56,88,0,4,0
PA-510,393,334,334,0.8499,276,117,0,57,227,166,0,22,0,238,238,0.8623,80,0,44,187,89,0,0,0,96,96,0.8205,13,40,77,0,22,0,0,0,.,0,0,0,0,0,0,180,180,180,1,68,114,66,0,0,0,144,144,144,1,14,47,97,0,4,8,24,0,0,0,.,0,0,0,0,0,0
PA-511,292,276,263,0.9007,115,177,0,72,250,38,4,0,4,99,91,0.7913,77,0,18,92,19,4,0,4,177,172,0.9718,54,158,19,0,0,0,0,0,.,0,0,0,0,0,0,171,171,171,1,33,107,64,0,1,23,125,125,99,0.792,10,31,94,0,26,0,43,0,0,0,.,0,0,0,0,0,0
PA-512,370,287,287,0.7757,267,103,0,55,194,176,0,0,17,229,229,0.8577,0,6,28,114,153,0,0,12,58,58,0.5631,27,80,23,0,0,5,0,0,.,0,0,0,0,0,0,193,141,177,0.9171,60,162,31,0,9,36,244,244,244,1,16,63,181,0,53,0,172,5,5,5,1,0,0,5,0,5,0
PA-600,690,595,595,0.8623,523,159,8,116,327,363,0,80,18,428,428,0.8184,139,5,106,300,223,0,19,18,159,159,1,10,27,132,0,53,0,8,8,1,0,0,8,0,8,0,854,698,650,0.7611,158,528,326,0,51,83,2315,2315,1938,0.8371,413,1344,971,0,485,5,1057,0,0,0,.,0,0,0,0,0,0
PA-601,1054,789,407,0.3861,772,282,0,143,479,575,0,113,0,533,202,0.2617,20,28,95,334,438,0,51,0,256,205,0.727,48,145,137,0,62,0,0,0,.,0,0,0,0,0,0,715,645,645,0.9021,147,458,257,0,76,68,1320,1235,912,0.6909,224,676,644,0,319,0,952,68,68,55,0.8088,0,0,68,0,13,0
PA-603,137,105,105,0.7664,98,39,0,31,110,27,0,2,61,76,76,0.7755,0,0,23,87,11,0,1,53,29,29,0.7436,8,23,16,0,1,8,0,0,.,0,0,0,0,0,0,54,54,54,1,9,35,19,0,8,25,152,152,152,1,35,101,51,0,7,4,102,0,0,0,.,0,0,0,0,0,0
PA-605,406,324,324,0.798,269,127,10,45,162,242,2,13,2,215,215,0.7993,75,0,26,106,163,0,3,0,99,99,0.7795,19,56,69,2,0,2,10,10,1,0,0,10,0,10,0,139,139,139,1,20,66,73,0,4,0,441,441,327,0.7415,80,288,153,0,114,0,166,90,90,90,1,0,0,90,0,0,0
PR-502,472,320,320,0.678,133,327,12,46,138,334,0,6,9,81,81,0.609,0,0,14,41,92,0,0,0,227,227,0.6942,32,97,230,0,6,9,12,12,1,0,0,12,0,0,0,173,144,144,0.8324,26,78,95,0,3,15,1195,1169,1169,0.9782,93,261,934,0,182,9,747,255,255,255,1,0,0,255,0,0,0
PR-503,259,213,213,0.8224,192,57,10,9,47,212,0,26,0,161,161,0.8385,0,0,8,32,160,0,7,0,42,42,0.7368,1,15,42,0,19,0,10,10,1,0,0,10,0,0,0,153,95,95,0.6209,26,78,75,0,7,0,608,520,472,0.7763,54,156,452,0,48,1,403,0,0,0,.,0,0,0,0,0,0
RI-500,993,826,730,0.7351,726,267,0,158,411,582,0,62,0,648,552,0.7603,82,40,89,240,486,0,0,0,178,178,0.6667,69,171,96,0,62,0,0,0,.,0,0,0,0,0,0,394,332,332,0.8426,75,255,139,0,63,11,1237,1213,929,0.751,160,538,699,0,294,5,540,633,631,631,0.9968,70,196,437,0,0,0
SC-500,340,280,235,0.6912,239,96,5,19,67,273,0,101,0,179,134,0.5607,135,0,18,65,174,0,0,0,96,96,1,1,2,94,0,96,0,5,5,1,0,0,5,0,5,0,168,168,168,1,22,63,105,0,67,19,436,436,86,0.1972,16,48,388,0,350,0,86,0,0,0,.,0,0,0,0,0,0
SC-501,1125,934,353,0.3138,904,209,12,114,552,572,1,33,24,754,276,0.3053,241,0,79,450,454,0,4,0,168,65,0.311,35,102,106,1,29,24,12,12,1,0,0,12,0,0,0,34,34,34,1,8,24,10,0,5,0,339,339,303,0.8938,16,37,302,0,145,0,339,0,0,0,.,0,0,0,0,0,0
SC-502,1057,930,757,0.7162,653,404,0,50,302,743,12,114,75,541,472,0.7228,279,0,20,174,471,8,10,24,389,285,0.7054,30,128,272,4,104,51,0,0,.,0,0,0,0,0,0,144,144,144,1,25,92,52,0,71,1,884,818,818,0.9253,105,310,574,0,514,6,184,102,102,102,1,19,57,21,24,0,32
SC-503,545,467,419,0.7688,271,274,0,43,192,345,8,26,8,217,159,0.5867,0,1,29,119,144,8,6,8,250,260,0.9489,14,73,201,0,20,0,0,0,.,0,0,0,0,0,0,126,119,122,0.9683,18,54,72,0,57,12,451,451,411,0.9113,61,225,226,0,308,0,420,349,349,73,0.2092,47,125,224,0,0,0
SD-500,1215,750,181,0.149,1123,92,0,206,595,620,0,35,26,665,171,0.1523,14,19,196,579,544,0,23,4,85,10,0.1087,10,16,76,0,12,22,0,0,.,0,0,0,0,0,0,321,278,119,0.3707,76,259,62,0,58,0,621,621,183,0.2947,73,233,388,0,438,0,552,25,25,25,1,0,0,25,0,25,0
TN-500,240,201,193,0.8042,224,16,0,38,109,131,0,8,0,185,185,0.8259,100,60,36,101,123,0,0,0,16,8,0.5,2,8,8,0,8,0,0,0,.,0,0,0,0,0,0,163,26,26,0.1595,34,126,37,0,26,0,466,466,410,0.8798,126,302,164,0,56,1,43,0,0,0,.,0,0,0,0,0,0
TN-501,1066,1066,1066,1.0,523,543,0,179,408,658,0,138,0,523,523,1.0,0,84,90,103,420,0,0,0,543,543,1,89,305,238,0,138,0,0,0,.,0,0,0,0,0,0,465,465,465,1,203,352,101,12,91,17,1316,1316,1316,1,192,922,394,0,79,0,800,194,194,194,1,52,183,11,0,0,0
TN-502,695,646,583,0.8388,443,252,0,25,72,623,0,40,36,411,371,0.8375,0,0,20,60,383,0,0,4,235,212,0.8413,5,12,240,0,40,32,0,0,.,0,0,0,0,0,0,343,343,343,1,85,309,34,0,22,0,388,388,322,0.8299,13,36,352,0,150,0,102,18,18,0,0,0,0,18,0,0,18
TN-503,459,340,298,0.6492,215,244,0,39,180,279,0,48,0,109,82,0.3814,24,7,31,152,63,0,0,0,231,216,0.8852,8,28,216,0,48,0,0,0,.,0,0,0,0,0,0,17,17,17,1,4,11,6,0,0,0,55,55,55,1,0,0,55,0,3,0,15,0,0,0,.,0,0,0,0,0,0
TN-504,1499,1385,252,0.1681,1168,326,5,54,258,1229,12,108,32,1077,79,0.0676,228,0,35,197,959,12,9,12,303,168,0.5153,19,61,265,0,94,20,5,5,1,0,0,5,0,5,0,243,238,238,0.9794,53,220,23,0,11,6,1033,1033,1033,1,104,244,789,0,532,0,53,119,119,119,1,0,0,119,0,0,0
TN-506,299,218,134,0.4482,256,43,0,18,92,207,0,0,0,196,134,0.5234,30,4,13,76,180,0,0,0,22,0,0,5,16,27,0,0,0,0,0,.,0,0,0,0,0,0,21,21,21,1,9,9,12,0,6,0,168,168,104,0.619,35,91,77,0,64,0,0,0,0,0,.,0,0,0,0,0,0
TN-507,38,21,17,0.4474,21,17,0,9,23,15,0,2,0,4,0,0.0,25,0,4,10,11,0,2,0,17,17,1,5,13,4,0,0,0,0,0,.,0,0,0,0,0,0,150,116,115,0.7667,32,115,35,0,19,4,273,273,248,0.9084,53,153,120,0,31,1,34,0,0,0,.,0,0,0,0,0,0
TN-509,433,361,188,0.4342,334,99,0,34,192,238,3,18,3,262,154,0.4611,36,2,25,154,177,3,0,3,99,34,0.3434,9,38,61,0,18,0,0,0,.,0,0,0,0,0,0,113,106,91,0.8053,18,60,53,0,38,0,470,470,283,0.6021,29,77,393,0,187,0,224,0,0,0,.,0,0,0,0,0,0
TN-510,139,116,76,0.5468,77,62,0,9,37,102,0,0,0,68,56,0.7273,60,0,6,30,47,0,0,0,48,20,0.3226,3,7,55,0,0,0,0,0,.,0,0,0,0,0,0,5,5,5,1,1,4,1,0,0,0,243,243,113,0.465,31,99,144,0,130,3,4,0,0,0,.,0,0,0,0,0,0
TN-512,192,114,30,0.1563,162,30,0,40,113,79,0,0,0,98,30,0.1852,16,7,34,100,62,0,0,0,16,0,0,6,13,17,0,0,0,0,0,.,0,0,0,0,0,0,144,144,144,1,18,63,81,0,12,0,31,31,31,1,6,15,16,0,15,0,27,0,0,0,.,0,0,0,0,0,0
TX-500,1814,1625,1607,0.8859,1465,349,0,215,761,1037,16,114,32,1320,1320,0.901,0,38,144,547,902,16,36,16,305,287,0.8223,71,214,135,0,78,16,0,0,.,0,0,0,0,0,0,753,700,696,0.9243,56,135,618,0,311,20,2001,2001,2001,1,328,1020,981,0,1150,0,686,1182,1182,1182,1,295,999,183,0,0,0
TX-503,1029,792,792,0.7697,757,211,61,135,425,604,0,93,61,651,651,0.86,0,0,78,276,481,0,0,13,80,80,0.3791,57,149,62,0,32,48,61,61,1,0,0,61,0,61,0,905,726,715,0.7901,168,569,336,0,106,164,1161,1145,1095,0.9432,58,212,949,0,649,0,1098,190,190,190,1,40,120,70,0,0,20
TX-600,3131,2549,1482,0.4733,1958,1127,46,315,1177,1903,51,185,132,1658,1216,0.621,40,35,153,577,1334,47,78,47,845,220,0.1952,162,600,523,4,86,85,46,46,1,0,0,46,0,21,0,519,381,370,0.7129,119,388,131,0,45,50,2165,2165,2165,1,211,514,1651,0,892,35,1122,730,730,730,1,230,672,58,0,0,0
TX-601,1778,1533,1072,0.6029,1543,215,20,204,756,1002,20,92,46,1369,914,0.5924,26,108,167,629,894,20,32,20,144,138,0.6419,37,127,88,0,60,26,20,20,1,0,0,20,0,0,0,816,581,563,0.69,190,656,160,0,53,7,1847,1825,1815,0.9827,163,500,1347,0,646,0,1703,161,161,15,0.0932,29,59,102,0,0,0
TX-603,1158,978,638,0.5509,917,241,0,113,507,638,13,36,34,752,508,0.554,0,41,67,360,544,13,16,28,226,130,0.5394,46,147,94,0,20,6,0,0,.,0,0,0,0,0,0,189,174,174,0.9206,34,93,96,0,52,21,163,163,163,1,27,65,98,0,15,9,101,86,86,22,0.2558,0,0,86,0,0,0
TX-604,250,167,99,0.396,142,108,0,44,148,96,6,5,14,94,94,0.662,0,2,16,48,88,6,0,6,73,5,0.0463,28,100,8,0,5,8,0,0,.,0,0,0,0,0,0,130,107,107,0.8231,26,78,52,0,34,0,138,134,134,0.971,11,34,104,0,74,0,81,0,0,0,.,0,0,0,0,0,0
TX-607,5175,3278,1964,0.3795,4328,847,0,713,2389,2737,49,31,115,2647,1677,0.3875,0,46,543,1784,2495,49,15,104,631,287,0.3388,170,605,242,0,16,11,0,0,.,0,0,0,0,0,0,1137,781,623,0.5479,267,767,370,0,330,3,1006,1006,258,0.2565,132,195,811,0,680,0,327,0,0,0,.,0,0,0,0,0,0
TX-611,542,518,518,0.9557,351,191,0,25,211,318,13,289,166,327,327,0.9316,0,15,21,111,227,13,229,79,191,191,1,4,100,91,0,60,87,0,0,.,0,0,0,0,0,0,9,9,9,1,9,9,0,0,9,0,209,209,209,1,60,89,120,0,118,8,166,0,0,0,.,0,0,0,0,0,0
TX-624,387,313,273,0.7054,367,20,0,12,118,235,34,0,34,293,267,0.7275,0,0,12,118,215,34,0,34,20,6,0.3,0,0,20,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,29,29,29,1,0,0,29,0,0,0,0,0,0,0,.,0,0,0,0,0,0
TX-700,2717,2393,2393,0.8808,1884,801,32,287,1029,1684,4,127,102,1560,1560,0.828,0,100,244,881,999,4,32,74,801,801,1,43,148,653,0,63,28,32,32,1,0,0,32,0,32,0,1122,867,867,0.7727,258,769,353,0,78,0,6078,5845,5845,0.9617,705,2218,3860,0,1409,40,3131,25,25,25,1,0,0,25,0,25,0
TX-701,160,128,104,0.65,160,0,0,18,54,106,0,0,0,128,104,0.65,12,0,18,54,106,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,65,65,65,1,14,54,11,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
UT-500,1712,1358,1245,0.7272,1349,363,0,107,709,998,5,80,71,1163,1059,0.785,58,160,47,483,862,4,0,34,195,186,0.5124,60,226,136,1,80,37,0,0,.,0,0,0,0,0,0,509,509,482,0.947,73,282,227,0,50,19,2549,2549,2523,0.9898,333,1155,1394,0,622,20,1501,145,145,67,0.4621,12,53,92,0,5,0
UT-503,1028,618,517,0.5029,882,146,0,124,480,516,32,25,32,593,492,0.5578,0,30,92,366,484,32,0,32,25,25,0.1712,32,114,32,0,25,0,0,0,.,0,0,0,0,0,0,458,387,398,0.869,95,332,126,0,37,11,415,394,289,0.6964,59,135,280,0,119,0,111,0,0,0,.,0,0,0,0,0,0
UT-504,125,54,54,0.432,84,41,0,17,50,63,12,0,12,33,33,0.3929,0,0,9,30,42,12,0,12,21,21,0.5122,8,20,21,0,0,0,0,0,.,0,0,0,0,0,0,32,24,24,0.75,10,26,6,0,0,0,155,131,122,0.7871,16,48,107,0,3,0,75,29,29,29,1,1,3,26,0,0,0
VA-500,405,337,317,0.7827,310,60,35,42,138,267,0,70,0,256,244,0.7871,0,60,38,124,186,0,2,0,46,38,0.6333,4,14,46,0,36,0,35,35,1,0,0,35,0,32,0,287,241,241,0.8397,66,213,74,0,26,2,937,937,357,0.381,163,384,553,0,412,0,253,152,152,152,1,9,26,126,0,22,0
VA-501,562,437,437,0.7776,450,112,0,59,209,353,0,6,0,359,359,0.7978,206,19,44,155,295,0,6,0,78,78,0.6964,15,54,58,0,0,0,0,0,.,0,0,0,0,0,0,360,346,346,0.9611,96,286,74,0,44,3,612,612,382,0.6242,61,208,404,0,230,0,314,159,159,159,1,0,0,159,0,0,0
VA-502,438,362,362,0.8265,438,0,0,26,161,277,0,15,0,362,362,0.8265,0,2,26,161,277,0,15,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,42,42,42,1,5,22,20,0,22,0,198,198,198,1,17,70,128,0,137,2,60,0,0,0,.,0,0,0,0,0,0
VA-503,183,128,88,0.4809,127,56,0,24,85,77,21,16,21,72,72,0.5669,60,0,14,45,61,21,0,21,56,16,0.2857,10,40,16,0,16,0,0,0,.,0,0,0,0,0,0,302,73,45,0.149,74,259,43,0,22,0,348,348,348,1,39,145,203,0,205,5,59,191,191,191,1,12,48,143,0,0,0
VA-504,107,80,80,0.7477,92,15,0,18,43,64,0,0,0,67,67,0.7283,72,0,13,28,64,0,0,0,13,13,0.8667,5,15,0,0,0,0,0,0,.,0,0,0,0,0,0,30,30,30,1,2,4,26,0,5,0,128,128,103,0.8047,2,6,122,0,25,0,100,25,25,0,0,0,0,25,0,0,0
VA-505,264,169,129,0.4886,194,70,0,53,174,90,0,12,0,135,95,0.4897,250,0,35,115,79,0,12,0,34,34,0.4857,18,59,11,0,0,0,0,0,.,0,0,0,0,0,0,150,117,117,0.78,27,95,55,0,17,0,714,714,261,0.3655,39,115,599,0,453,0,83,88,88,88,1,0,0,88,0,0,0
VA-507,77,47,22,0.2857,55,22,0,21,56,21,0,2,0,25,0,0.0,40,0,18,47,8,0,0,0,22,22,1,3,9,13,0,2,0,0,0,.,0,0,0,0,0,0,59,59,8,0.1356,15,56,3,0,8,0,188,188,162,0.8617,12,36,152,0,28,0,146,0,0,0,.,0,0,0,0,0,0
VA-508,144,98,98,0.6806,144,0,0,21,77,67,0,0,0,98,98,0.6806,0,0,21,77,67,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,75,75,75,1,18,60,15,0,3,0,67,67,64,0.9552,7,24,43,0,3,0,11,0,0,0,.,0,0,0,0,0,0
VA-513,297,211,151,0.5084,297,0,0,40,140,157,0,0,0,211,151,0.5084,92,21,40,140,157,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,74,30,30,0.4054,15,50,24,0,1,0,73,73,73,1,5,17,56,0,15,0,32,0,0,0,.,0,0,0,0,0,0
VA-514,167,133,133,0.7964,167,0,0,32,102,65,0,0,0,133,133,0.7964,37,13,32,102,65,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,120,52,52,0.4333,25,83,37,0,3,0,137,137,56,0.4088,25,59,78,0,81,0,56,0,0,0,.,0,0,0,0,0,0
VA-521,838,545,239,0.2852,675,163,0,150,537,301,0,0,0,402,239,0.3541,162,13,103,400,275,0,0,0,143,0,0,47,137,26,0,0,0,0,0,.,0,0,0,0,0,0,345,330,330,0.9565,88,275,70,0,16,13,236,236,110,0.4661,94,110,126,0,46,0,66,18,18,18,1,0,0,18,0,0,0
VA-600,190,180,180,0.9474,175,15,0,27,81,109,0,0,0,165,165,0.9429,25,4,23,73,102,0,0,0,15,15,1,4,8,7,0,0,0,0,0,.,0,0,0,0,0,0,166,166,166,1,34,112,54,0,0,0,278,278,278,1,19,57,221,0,0,0,153,14,14,14,1,4,13,1,0,0,0
VA-601,754,561,561,0.744,507,247,0,161,555,191,8,0,65,409,409,0.8067,273,49,92,335,164,8,0,8,152,152,0.6154,69,220,27,0,0,57,0,0,.,0,0,0,0,0,0,366,366,365,0.9973,84,296,70,0,12,24,627,627,570,0.9091,41,153,474,0,57,0,327,482,482,482,1,115,431,51,0,0,0
VA-602,94,82,56,0.5957,56,38,0,33,61,33,0,1,0,44,44,0.7857,26,11,14,23,33,0,1,0,38,12,0.3158,19,38,0,0,0,0,0,0,.,0,0,0,0,0,0,35,35,35,1,7,13,22,0,0,0,24,24,24,1,4,11,13,0,0,0,24,0,0,0,.,0,0,0,0,0,0
VA-603,203,182,118,0.5813,145,46,12,30,100,103,0,0,0,124,60,0.4138,50,0,20,68,77,0,0,0,46,46,1,10,32,14,0,0,0,12,12,1,0,0,12,0,0,0,120,120,120,1,25,25,95,0,0,0,47,47,47,1,3,8,39,0,0,0,22,3,3,3,1,0,0,3,0,3,0
VA-604,250,229,226,0.904,209,41,0,43,167,83,0,0,0,188,188,0.8995,40,0,32,132,77,0,0,0,41,38,0.9268,11,35,6,0,0,0,0,0,.,0,0,0,0,0,0,133,133,81,0.609,29,94,39,0,36,0,46,46,35,0.7609,4,10,36,0,11,0,46,9,9,9,1,0,0,9,0,0,0
VI-500,92,65,57,0.6196,34,58,0,17,19,73,0,0,0,22,22,0.6471,0,0,2,4,30,0,0,0,43,35,0.6034,15,15,43,0,0,0,0,0,.,0,0,0,0,0,0,24,24,24,1,0,0,24,0,22,0,45,45,45,1,0,0,45,0,2,0,0,0,0,0,.,0,0,0,0,0,0
VT-500,631,493,418,0.6624,470,161,0,65,229,384,18,59,65,363,327,0.6957,157,285,55,199,256,15,4,20,130,91,0.5652,10,30,128,3,55,45,0,0,.,0,0,0,0,0,0,479,475,364,0.7599,128,377,102,0,44,0,432,432,239,0.5532,31,96,336,0,193,0,407,0,0,0,.,0,0,0,0,0,0
VT-501,192,156,146,0.7604,151,41,0,22,70,122,0,2,16,135,135,0.894,47,68,17,59,92,0,0,8,21,11,0.2683,5,11,30,0,2,8,0,0,.,0,0,0,0,0,0,97,67,53,0.5464,21,66,31,0,6,0,118,118,74,0.6271,4,11,107,0,44,0,95,104,104,26,0.25,2,8,96,0,0,0
WA-500,7072,6456,5270,0.7452,4857,2131,84,866,3218,3780,74,221,518,4617,3851,0.7929,171,32,436,1696,3119,42,75,198,1755,1335,0.6265,430,1522,577,32,107,320,84,84,1,0,0,84,0,39,0,964,858,811,0.8413,172,605,359,0,200,98,6249,6249,5131,0.8211,425,1280,4969,0,1540,61,2683,1731,1709,1608,0.9289,335,1328,403,0,21,139
WA-501,4887,4142,2607,0.5335,3179,1708,0,753,2606,2221,60,192,217,2566,1586,0.4989,556,44,415,1509,1610,60,15,107,1576,1021,0.5978,338,1097,611,0,177,110,0,0,.,0,0,0,0,0,0,2530,2401,2125,0.8399,571,1492,1021,17,67,118,1613,1575,1398,0.8667,206,488,1125,0,354,17,625,1090,961,649,0.5954,273,796,294,0,151,10
WA-502,1016,990,607,0.5974,731,285,0,87,372,602,42,36,83,705,370,0.5062,180,111,33,187,511,33,10,33,285,237,0.8316,54,185,91,9,26,50,0,0,.,0,0,0,0,0,0,695,666,597,0.859,84,285,410,0,203,13,839,839,835,0.9952,68,205,634,0,439,0,408,695,695,643,0.9252,159,590,105,0,0,0
WA-503,1024,950,904,0.8828,834,190,0,153,437,575,12,50,52,760,719,0.8621,0,93,94,304,518,12,10,52,190,185,0.9737,59,133,57,0,40,0,0,0,.,0,0,0,0,0,0,778,609,609,0.7828,155,530,248,0,103,3,1020,1020,559,0.548,53,173,847,0,471,14,559,421,421,421,1,111,349,72,0,0,0
WA-504,501,466,457,0.9122,452,49,0,64,220,242,39,2,43,417,417,0.9226,70,1,64,220,216,16,2,16,49,40,0.8163,0,0,26,23,0,27,0,0,.,0,0,0,0,0,0,446,410,408,0.9148,60,198,248,0,5,10,1939,1939,1791,0.9237,356,1198,741,0,519,0,1214,647,591,530,0.8192,160,547,100,0,0,78
WA-508,317,290,268,0.8454,160,157,0,60,190,120,7,0,38,133,119,0.7438,132,4,25,90,63,7,0,10,157,149,0.949,35,100,57,0,0,28,0,0,.,0,0,0,0,0,0,248,248,220,0.8871,48,141,107,0,0,34,544,544,435,0.7996,14,44,500,0,267,14,279,85,85,0,0,37,85,0,0,0,0
WI-500,2685,1787,1481,0.5516,1973,705,7,534,1684,992,9,97,60,1278,1152,0.5839,302,271,384,1186,780,7,0,43,502,322,0.4567,150,498,205,2,97,17,7,7,1,0,0,7,0,0,0,729,625,681,0.9342,164,541,188,0,37,38,856,856,741,0.8657,104,312,544,0,412,0,387,112,112,44,0.3929,16,63,49,0,0,0
WI-501,908,830,830,0.9141,712,149,47,98,305,575,28,81,38,634,634,0.8904,227,18,83,260,424,28,0,28,149,149,1,15,45,104,0,81,10,47,47,1,0,0,47,0,0,0,378,378,378,1,77,292,86,0,29,57,1739,1739,1739,1,97,301,1438,0,655,18,548,86,86,86,1,0,0,86,0,86,0
WI-502,237,174,174,0.7342,176,61,0,24,99,130,8,30,8,144,144,0.8182,0,20,16,71,97,8,0,8,30,30,0.4918,8,28,33,0,30,0,0,0,.,0,0,0,0,0,0,92,92,92,1,19,72,20,0,0,14,146,137,137,0.9384,12,36,110,0,85,0,56,0,0,0,.,0,0,0,0,0,0
WI-503,511,430,430,0.8415,354,157,0,83,292,211,8,24,8,298,298,0.8418,35,24,52,170,176,8,0,8,132,132,0.8408,31,122,35,0,24,0,0,0,.,0,0,0,0,0,0,357,357,352,0.986,79,320,37,0,5,0,965,965,733,0.7596,134,463,502,0,257,0,177,542,542,542,1,55,212,330,0,6,0
WV-500,107,70,67,0.6262,53,54,0,12,38,64,5,3,31,28,28,0.5283,16,36,5,20,28,5,0,5,42,39,0.7222,7,18,36,0,3,26,0,0,.,0,0,0,0,0,0,16,16,16,1,2,5,11,0,10,0,18,18,18,1,0,0,18,0,0,0,16,0,0,0,.,0,0,0,0,0,0
WV-501,202,180,167,0.8267,194,0,8,22,71,131,0,13,0,172,159,0.8196,0,24,22,71,123,0,13,0,0,0,.,0,0,0,0,0,0,8,8,1,0,0,8,0,0,0,278,220,220,0.7914,27,88,190,0,0,0,371,371,354,0.9542,59,133,238,0,110,0,20,106,98,98,0.9245,4,8,98,0,0,0
WV-503,278,234,158,0.5683,240,38,0,25,85,184,9,12,11,217,141,0.5875,0,82,15,64,170,6,0,6,17,17,0.4474,10,21,14,3,12,5,0,0,.,0,0,0,0,0,0,42,42,42,1,7,21,21,0,1,0,161,161,161,1,8,16,145,0,62,3,91,0,0,0,.,0,0,0,0,0,0
WV-508,893,625,531,0.5946,797,96,0,129,408,485,0,42,15,529,438,0.5496,49,60,115,380,417,0,26,0,96,93,0.9688,14,28,68,0,16,15,0,0,.,0,0,0,0,0,0,331,331,323,0.9758,49,170,161,0,91,0,649,649,262,0.4037,79,236,413,0,370,0,317,24,24,24,1,5,18,6,0,8,0
WY-500,804,599,585,0.7276,533,271,0,125,325,418,61,20,115,328,322,0.6041,0,0,99,225,301,7,0,7,271,263,0.9705,26,100,117,54,20,108,0,0,.,0,0,0,0,0,0,34,34,34,1,3,10,24,0,32,0,210,210,58,0.2762,25,78,132,0,152,0,58,0,0,0,.,0,0,0,0,0,0
Total,396149,346851,286968,0.7244,301589,92258,2302,58858,189422,203688,3039,17958,15804,264311,224659,0.7449,20958,14919,44503,146083,153095,2411,4209,6276,80283,60133,0.6518,14350,43324,48311,623,12538,9499,2257,2176,0.9453,5,15,2282,5,1211,29,122815,114321,109582,0.8923,29049,88049,34703,63,13152,5510,373030,370163,283173,0.7591,44554,128076,244812,142,105841,5179,179569,49877,49264,37521,0.7523,9388,28547,21273,57,1607,751
